"","fips","cdc_county","cdc_state","cancer_incidence_count","cancer_age_adjusted_rate","cancer_crude_rate"
"1511","37113","Macon County","North Carolina",1330,450.1,782.9
"1512","37109","Lincoln County","North Carolina",2311,459.3,579.4
"1513","37107","Lenoir County","North Carolina",1957,501.1,670.3
"1514","37151","Randolph County","North Carolina",4556,514,638.8
"1515","37127","Nash County","North Carolina",2713,454.8,575
"1516","37153","Richmond County","North Carolina",1271,448.7,555.5
"1517","37999","Unknown","North Carolina",784,NA,NA
"1518","37157","Rockingham County","North Carolina",3308,517.7,719.7
"1519","37105","Lee County","North Carolina",1777,507.3,596.5
"1520","37199","Yancey County","North Carolina",643,459.4,731.5
"1521","37197","Yadkin County","North Carolina",1166,453,615.2
"1522","37195","Wilson County","North Carolina",2215,437.1,544.7
"1523","37193","Wilkes County","North Carolina",2062,423.8,601.2
"1524","37191","Wayne County","North Carolina",3403,473.9,546.4
"1525","37189","Watauga County","North Carolina",1207,433.8,457.1
"1526","37187","Washington County","North Carolina",439,459.3,704.3
"1527","37185","Warren County","North Carolina",688,441.5,675.7
"1528","37183","Wake County","North Carolina",21492,464.2,429.9
"1529","37155","Robeson County","North Carolina",3105,423.3,460.7
"1530","37181","Vance County","North Carolina",1352,486.7,606.3
"1531","37177","Tyrrell County","North Carolina",140,500.3,682.3
"1532","37175","Transylvania County","North Carolina",1267,425.8,766.2
"1533","37173","Swain County","North Carolina",539,571.5,761.3
"1534","37171","Surry County","North Carolina",2596,519.2,715.7
"1535","37169","Stokes County","North Carolina",1542,471.1,665.7
"1536","37167","Stanly County","North Carolina",1867,474.4,615.4
"1537","37165","Scotland County","North Carolina",1088,500.6,610.5
"1538","37163","Sampson County","North Carolina",1757,450.9,551.4
"1539","37161","Rutherford County","North Carolina",2226,468,667.9
"1540","37159","Rowan County","North Carolina",4312,501,623.5
"1541","37179","Union County","North Carolina",4754,439.4,437.2
"1542","37103","Jones County","North Carolina",355,494,719.3
"1543","37017","Bladen County","North Carolina",1000,417.4,581.3
"1544","37099","Jackson County","North Carolina",1047,396.8,507.4
"1545","37045","Cleveland County","North Carolina",3117,501.6,642.5
"1546","37043","Clay County","North Carolina",457,481,856.5
"1547","37041","Chowan County","North Carolina",520,471.1,717.6
"1548","37039","Cherokee County","North Carolina",1147,481,841.8
"1549","37037","Chatham County","North Carolina",2208,437.8,659.2
"1550","37035","Catawba County","North Carolina",4691,483.4,603.2
"1551","37033","Caswell County","North Carolina",747,449.5,652
"1552","37031","Carteret County","North Carolina",2425,462.7,708.3
"1553","37029","Camden County","North Carolina",270,437.3,528.4
"1554","37027","Caldwell County","North Carolina",2645,480.9,646.5
"1555","37047","Columbus County","North Carolina",1681,446.5,590.8
"1556","37025","Cabarrus County","North Carolina",4767,475,496.1
"1557","37019","Brunswick County","North Carolina",4648,459.4,782.3
"1558","37101","Johnston County","North Carolina",4257,448,468.1
"1559","37015","Bertie County","North Carolina",642,439.2,636.6
"1560","37013","Beaufort County","North Carolina",1576,450.9,665.2
"1561","37011","Avery County","North Carolina",580,459.8,661.2
"1562","37009","Ashe County","North Carolina",931,452.9,693.9
"1563","37007","Anson County","North Carolina",709,438.6,549.7
"1564","37005","Alleghany County","North Carolina",404,429.4,739.9
"1565","37003","Alexander County","North Carolina",1100,442.3,593.1
"1566","37001","Alamance County","North Carolina",4679,490.7,599.6
"1567","37021","Buncombe County","North Carolina",7800,471.1,625.3
"1568","37049","Craven County","North Carolina",3106,489.6,597.7
"1569","37023","Burke County","North Carolina",2872,476,645.5
"1570","37053","Currituck County","North Carolina",659,428.1,531.7
"1571","37051","Cumberland County","North Carolina",6863,454.6,413.1
"1572","37097","Iredell County","North Carolina",4661,480.8,557.5
"1573","37095","Hyde County","North Carolina",140,360.3,502.4
"1574","37093","Hoke County","North Carolina",916,425.9,353.3
"1575","37091","Hertford County","North Carolina",651,399.2,534
"1576","37089","Henderson County","North Carolina",4149,465.8,750.4
"1577","37087","Haywood County","North Carolina",2303,496.5,775.8
"1578","37083","Halifax County","North Carolina",1761,486.9,667.2
"1579","37081","Guilford County","North Carolina",13722,481,536
"1580","37079","Greene County","North Carolina",504,393.5,477.7
"1581","37077","Granville County","North Carolina",1771,495.8,609.5
"1582","37085","Harnett County","North Carolina",2830,470.6,446.9
"1583","37075","Graham County","North Carolina",259,400.6,599.5
"1584","37073","Gates County","North Carolina",292,372.1,500.4
"1585","37071","Gaston County","North Carolina",6195,492.6,585.5
"1586","37069","Franklin County","North Carolina",1743,455.5,554.1
"1587","37067","Forsyth County","North Carolina",10251,487.9,562.2
"1588","37065","Edgecombe County","North Carolina",1602,452,586.6
"1589","37063","Durham County","North Carolina",6414,445.8,434.6
"1590","37061","Duplin County","North Carolina",1560,426,524.8
"1591","37059","Davie County","North Carolina",1502,517,723.2
"1592","37057","Davidson County","North Carolina",4946,474.1,604.5
"1593","37055","Dare County","North Carolina",1170,472.7,667.1
"1594","38077","Richland County","North Dakota",461,449.1,565.4
"1595","38075","Renville County","North Dakota",95,551.8,741.9
"1596","38073","Ransom County","North Dakota",200,535,734.4
"1597","38071","Ramsey County","North Dakota",332,407.4,573.1
"1598","38069","Pierce County","North Dakota",139,407.2,640.3
"1599","38061","Mountrail County","North Dakota",230,485.8,475.1
"1600","38065","Oliver County","North Dakota",73,564.3,780
"1601","38063","Nelson County","North Dakota",110,369.9,735.1
"1602","38059","Morton County","North Dakota",906,523.7,613.9
"1603","38079","Rolette County","North Dakota",336,496.2,459.3
"1604","38067","Pembina County","North Dakota",240,446.7,676.1
"1605","38081","Sargent County","North Dakota",142,528.7,730
"1606","38103","Wells County","North Dakota",168,459.8,813.2
"1607","38085","Sioux County","North Dakota",61,395.3,276.6
"1608","38087","Slope County","North Dakota",NA,NA,NA
"1609","38089","Stark County","North Dakota",658,419.4,443.8
"1610","38091","Steele County","North Dakota",61,395.1,634.8
"1611","38093","Stutsman County","North Dakota",606,438.3,576.2
"1612","38095","Towner County","North Dakota",70,350,618
"1613","38097","Traill County","North Dakota",264,501.4,655
"1614","38999","Unknown","North Dakota",NA,NA,NA
"1615","38099","Walsh County","North Dakota",347,426,633.5
"1616","38101","Ward County","North Dakota",1492,457.2,432.8
"1617","38105","Williams County","North Dakota",549,385.8,347.6
"1618","38057","Mercer County","North Dakota",280,471.5,648.2
"1619","38083","Sheridan County","North Dakota",65,522.8,984.6
"1620","38055","McLean County","North Dakota",365,505.3,764.7
"1621","38049","McHenry County","North Dakota",183,454.5,617.1
"1622","38051","McIntosh County","North Dakota",111,461.9,819.9
"1623","38053","McKenzie County","North Dakota",149,301.1,277.8
"1624","38001","Adams County","North Dakota",89,445.5,750.7
"1625","38003","Barnes County","North Dakota",363,462.6,658.6
"1626","38007","Billings County","North Dakota",NA,NA,NA
"1627","38009","Bottineau County","North Dakota",236,454.7,708.3
"1628","38011","Bowman County","North Dakota",112,456.3,692.4
"1629","38013","Burke County","North Dakota",65,433.1,574.3
"1630","38015","Burleigh County","North Dakota",2364,460.2,522.1
"1631","38017","Cass County","North Dakota",3679,480.9,442.1
"1632","38019","Cavalier County","North Dakota",144,441.2,748.3
"1633","38021","Dickey County","North Dakota",175,474.6,684.5
"1634","38023","Divide County","North Dakota",50,263.3,422
"1635","38005","Benson County","North Dakota",142,411,415.1
"1636","38027","Eddy County","North Dakota",74,394.9,636
"1637","38025","Dunn County","North Dakota",85,346.5,397
"1638","38047","Logan County","North Dakota",59,380.1,609.2
"1639","38043","Kidder County","North Dakota",94,525.5,767.3
"1640","38041","Hettinger County","North Dakota",86,417.2,658.4
"1641","38039","Griggs County","North Dakota",76,393.2,662.9
"1642","38045","LaMoure County","North Dakota",145,406.9,706.5
"1643","38035","Grand Forks County","North Dakota",1467,456.8,422.3
"1644","38033","Golden Valley County","North Dakota",68,518.8,737.2
"1645","38031","Foster County","North Dakota",113,470.4,676.1
"1646","38029","Emmons County","North Dakota",118,377.3,689.3
"1647","38037","Grant County","North Dakota",100,440.9,839.7
"1648","31137","Phelps County","Nebraska",278,450.7,604.8
"1649","31121","Merrick County","Nebraska",269,489.4,687.9
"1650","31135","Perkins County","Nebraska",79,356.3,543
"1651","31133","Pawnee County","Nebraska",111,481,812.1
"1652","31131","Otoe County","Nebraska",457,430,578.1
"1653","31129","Nuckolls County","Nebraska",184,524,846.2
"1654","31127","Nemaha County","Nebraska",223,480.7,629.9
"1655","31125","Nance County","Nebraska",120,460.2,669.9
"1656","31123","Morrill County","Nebraska",148,422.5,601.3
"1657","31117","McPherson County","Nebraska",NA,NA,NA
"1658","31109","Lancaster County","Nebraska",6589,433.5,436
"1659","31119","Madison County","Nebraska",924,447.8,527.2
"1660","31115","Loup County","Nebraska",22,381.1,730.9
"1661","31113","Logan County","Nebraska",33,677.2,842.5
"1662","31111","Lincoln County","Nebraska",1104,479.4,618.3
"1663","31107","Knox County","Nebraska",267,396.6,627.1
"1664","31105","Kimball County","Nebraska",114,415.2,612.2
"1665","31103","Keya Paha County","Nebraska",25,359.3,628.5
"1666","31101","Keith County","Nebraska",310,478,759.9
"1667","31139","Pierce County","Nebraska",205,434.5,570.6
"1668","31099","Kearney County","Nebraska",217,502.9,663.4
"1669","31141","Platte County","Nebraska",881,444.6,537.5
"1670","31167","Stanton County","Nebraska",110,299.2,364.2
"1671","31145","Red Willow County","Nebraska",317,398.8,579.9
"1672","31097","Johnson County","Nebraska",175,486.2,673.1
"1673","31185","York County","Nebraska",413,438.7,596.9
"1674","31183","Wheeler County","Nebraska",22,336.8,558.1
"1675","31181","Webster County","Nebraska",131,454.6,720
"1676","31177","Washington County","Nebraska",641,503.6,630.6
"1677","31175","Valley County","Nebraska",126,387.8,601.8
"1678","31999","Unknown","Nebraska",NA,NA,NA
"1679","31173","Thurston County","Nebraska",142,436.4,406
"1680","31171","Thomas County","Nebraska",28,594.4,795
"1681","31143","Polk County","Nebraska",169,448.3,646
"1682","31169","Thayer County","Nebraska",197,446,764.6
"1683","31163","Sherman County","Nebraska",128,593.5,840.2
"1684","31161","Sheridan County","Nebraska",171,427.6,651.6
"1685","31159","Seward County","Nebraska",453,432.3,533.2
"1686","31157","Scotts Bluff County","Nebraska",966,403.9,527.6
"1687","31155","Saunders County","Nebraska",619,456.2,592.3
"1688","31153","Sarpy County","Nebraska",3626,461.1,421.5
"1689","31151","Saline County","Nebraska",403,502.1,562.7
"1690","31149","Rock County","Nebraska",51,381.6,713.8
"1691","31147","Richardson County","Nebraska",312,466.9,769.6
"1692","31165","Sioux County","Nebraska",33,319.5,506.8
"1693","31095","Jefferson County","Nebraska",252,434.5,686
